RUTA,FECHA,DIA SEMANA,HORA PREVIA,PARADA,ORIENTACION,HORA CAMION
1,22-05-2021,5,08:06:00,86,1,08:26:00
2,10-04-2020,4,08:52:00,33,0,09:32:00
2,10-03-2020,1,10:18:00,96,0,10:58:00
3,14-02-2020,4,22:25:00,12,0,22:45:00
3,11-01-2022,1,14:51:00,76,0,15:11:00
3,04-11-2022,4,15:26:00,67,0,15:46:00
2,05-03-2020,3,06:41:00,21,0,07:21:00
3,09-09-2022,4,20:24:00,10,1,20:44:00
3,02-09-2021,3,11:21:00,91,0,11:41:00
1,24-08-2022,2,16:05:00,40,0,16:25:00
2,13-10-2020,1,14:00:00,18,1,14:40:00
2,31-05-2022,1,09:25:00,76,1,10:05:00
2,24-10-2022,0,07:32:00,88,0,08:12:00
1,25-03-2021,3,08:50:00,68,1,09:10:00
3,02-12-2021,3,14:15:00,81,0,14:35:00
2,15-08-2020,5,14:20:00,44,0,15:00:00
3,10-05-2020,6,10:05:00,97,0,10:25:00
1,12-10-2022,2,09:28:00,113,1,09:48:00
3,24-03-2022,3,19:40:00,2,1,20:00:00
1,14-08-2022,6,10:04:00,57,1,05:24:00
2,28-03-2022,0,19:13:00,60,0,19:53:00
3,17-09-2021,4,16:48:00,16,1,17:08:00
2,31-12-2020,3,17:58:00,14,0,18:38:00
2,31-10-2021,6,11:09:00,55,1,11:49:00
1,20-04-2020,0,10:02:00,85,0,10:22:00
3,22-06-2022,2,22:35:00,32,1,22:55:00
1,03-09-2022,5,13:08:00,112,0,13:28:00
3,21-05-2021,4,09:25:00,90,1,09:45:00
1,28-09-2021,1,18:38:00,80,0,18:58:00
3,08-10-2021,4,15:03:00,85,1,15:23:00
3,24-12-2022,5,12:25:00,13,0,12:45:00
2,18-11-2020,2,16:41:00,70,0,17:21:00
2,08-08-2020,5,13:16:00,64,0,13:56:00
2,28-12-2022,2,05:53:00,60,0,06:33:00
1,08-03-2021,0,10:32:00,119,1,10:52:00
1,12-08-2022,4,17:22:00,86,0,17:42:00
3,12-01-2022,2,15:07:00,69,0,15:27:00
1,18-03-2021,3,13:22:00,37,0,13:42:00
3,20-06-2020,5,15:16:00,83,0,15:36:00
2,14-09-2021,1,12:56:00,38,0,13:36:00
1,04-03-2020,2,09:04:00,9,1,09:24:00
2,16-03-2022,2,12:15:00,37,0,12:55:00
2,27-12-2021,0,07:15:00,8,1,07:55:00
1,26-05-2020,1,09:25:00,12,0,09:45:00
3,21-04-2022,3,09:32:00,68,1,09:52:00
1,22-06-2022,2,10:23:00,88,0,10:43:00
2,16-06-2022,3,05:23:00,25,0,06:03:00
2,02-03-2020,0,10:30:00,1,0,11:10:00
3,28-08-2020,4,20:45:00,37,0,21:05:00
2,02-01-2021,5,16:15:00,93,1,16:55:00
2,01-02-2021,0,12:53:00,35,1,13:33:00
3,08-02-2021,0,12:05:00,97,0,12:25:00
2,20-10-2021,2,12:10:00,84,1,12:50:00
1,13-04-2022,2,20:57:00,31,0,21:17:00
2,09-04-2021,4,15:19:00,68,1,15:59:00
3,25-09-2022,6,14:49:00,64,1,15:09:00
2,16-05-2021,6,11:35:00,37,1,12:15:00
1,22-03-2022,1,20:59:00,124,0,21:19:00
3,17-10-2021,6,08:25:00,65,0,08:45:00
2,01-04-2021,3,15:12:00,58,0,15:52:00
1,10-01-2020,4,13:48:00,66,0,14:08:00
3,22-12-2021,2,07:52:00,77,0,08:12:00
1,15-08-2021,6,07:01:00,52,1,07:21:00
2,13-03-2021,5,10:52:00,88,1,11:32:00
2,12-10-2021,1,13:58:00,14,1,14:38:00
2,06-02-2021,5,16:01:00,21,0,16:41:00
1,16-08-2020,6,06:09:00,65,1,06:29:00
3,08-11-2020,6,10:42:00,34,0,11:02:00
3,24-10-2022,0,00:00:00,90,0,06:00:00
3,22-05-2020,4,21:37:00,85,0,21:57:00
2,20-09-2022,1,20:23:00,104,0,06:23:00
1,21-04-2021,2,14:38:00,123,0,14:58:00
1,12-11-2021,4,14:19:00,55,0,14:39:00
3,06-07-2020,0,16:50:00,43,0,17:10:00
2,30-01-2021,5,05:32:00,33,0,06:12:00
2,29-04-2021,3,11:18:00,15,0,11:58:00
1,13-09-2021,0,15:55:00,51,0,16:15:00
1,09-10-2020,4,06:05:00,110,1,06:25:00
3,22-05-2020,4,22:09:00,18,0,22:29:00
3,02-05-2021,6,05:16:00,25,0,05:36:00
3,02-01-2023,0,17:21:00,4,0,17:41:00
2,15-05-2020,4,12:02:00,24,0,12:42:00
2,17-08-2020,0,09:39:00,98,0,10:19:00
2,16-10-2020,4,13:00:00,100,1,13:40:00
3,30-11-2021,1,16:56:00,52,0,17:16:00
2,04-01-2022,1,19:53:00,60,0,05:53:00
3,31-05-2021,0,09:48:00,16,0,10:08:00
2,11-06-2021,4,19:28:00,81,0,20:08:00
1,18-02-2021,3,11:10:00,45,0,11:30:00
3,28-07-2021,2,10:09:00,73,0,10:29:00
2,27-05-2022,4,05:58:00,67,1,06:38:00
3,22-02-2020,5,14:04:00,87,1,14:24:00
2,05-12-2020,5,06:05:00,76,0,06:45:00
1,14-05-2021,4,19:54:00,26,0,20:14:00
1,11-07-2022,0,11:36:00,77,0,11:56:00
1,30-01-2020,3,16:05:00,90,0,16:25:00
2,25-09-2021,5,19:32:00,32,0,05:32:00
1,17-12-2020,3,06:36:00,96,1,06:56:00
2,23-12-2022,4,14:20:00,99,1,15:00:00
3,02-05-2022,0,11:50:00,74,0,12:10:00
2,16-04-2021,4,06:34:00,7,0,07:14:00
2,20-01-2020,0,09:59:00,68,1,10:39:00
3,18-01-2021,0,23:34:00,48,0,05:34:00
3,15-10-2022,5,19:20:00,43,1,19:40:00
2,12-09-2020,5,09:52:00,59,0,10:32:00
1,03-09-2020,3,06:33:00,71,1,06:53:00
2,15-11-2022,1,11:54:00,62,0,12:34:00
3,05-09-2021,6,16:22:00,83,1,16:42:00
1,08-02-2022,1,09:07:00,62,1,09:27:00
2,28-10-2021,3,11:44:00,105,0,12:24:00
2,15-10-2022,5,13:18:00,66,1,13:58:00
3,09-01-2021,5,17:54:00,48,0,18:14:00
2,31-08-2021,1,18:05:00,76,0,18:45:00
3,10-12-2020,3,21:04:00,63,0,21:24:00
2,19-08-2022,4,18:28:00,54,0,19:08:00
3,26-09-2022,0,18:04:00,11,0,18:24:00
1,17-06-2022,4,08:41:00,52,1,09:01:00
3,24-01-2020,4,07:23:00,10,0,07:43:00
1,09-11-2020,0,06:45:00,12,1,07:05:00
2,19-05-2021,2,16:38:00,14,1,17:18:00
2,10-01-2023,1,08:46:00,27,0,09:26:00
2,03-11-2021,2,14:22:00,47,1,15:02:00
1,19-03-2021,4,06:08:00,34,1,06:28:00
3,27-08-2021,4,07:35:00,32,1,07:55:00
1,06-07-2021,1,09:11:00,69,1,09:31:00
3,17-11-2022,3,08:24:00,64,0,08:44:00
3,26-08-2021,3,06:42:00,49,1,07:02:00
3,16-08-2022,1,22:44:00,54,1,23:04:00
2,12-12-2022,0,20:12:00,87,0,06:12:00
1,07-02-2022,0,07:54:00,93,1,08:14:00
2,20-11-2022,6,18:16:00,39,0,18:56:00
2,14-01-2021,3,20:02:00,72,1,06:02:00
1,08-11-2021,0,08:30:00,16,1,08:50:00
3,20-03-2022,6,05:11:00,23,1,05:31:00
3,18-03-2021,3,16:03:00,9,1,16:23:00
1,22-03-2022,1,08:59:00,49,1,09:19:00
2,12-11-2021,4,08:35:00,63,0,09:15:00
2,18-11-2021,3,05:21:00,20,0,06:01:00
1,01-06-2020,0,04:40:00,1,1,05:00:00
1,13-05-2020,2,15:19:00,55,0,15:39:00
1,26-02-2021,4,07:46:00,13,1,08:06:00
3,03-07-2021,5,09:14:00,28,1,09:34:00
1,13-04-2020,0,06:49:00,66,1,07:09:00
1,07-01-2020,1,09:00:00,2,0,09:20:00
1,23-08-2022,1,11:00:00,130,0,11:20:00
2,06-05-2020,2,16:46:00,27,1,17:26:00
2,13-02-2021,5,15:39:00,98,1,16:19:00
2,26-11-2022,5,15:54:00,62,0,16:34:00
3,16-07-2020,3,16:23:00,61,0,16:43:00
3,08-01-2020,2,19:18:00,28,0,19:38:00
1,18-04-2020,5,09:12:00,47,0,09:32:00
3,01-06-2020,0,18:25:00,11,1,18:45:00
2,18-09-2020,4,05:31:00,31,0,06:11:00
2,08-01-2021,4,06:10:00,84,1,06:50:00
2,25-09-2022,6,10:22:00,102,0,11:02:00
1,09-10-2022,6,08:41:00,5,0,09:01:00
3,24-01-2022,0,18:03:00,94,0,18:23:00
1,16-04-2021,4,07:20:00,2,1,07:40:00
2,08-09-2022,3,12:55:00,37,1,13:35:00
3,21-04-2021,2,19:28:00,62,1,19:48:00
1,12-06-2021,5,10:41:00,104,1,06:01:00
3,13-02-2022,6,15:40:00,2,1,16:00:00
2,16-11-2020,0,09:04:00,50,1,09:44:00
3,01-08-2021,6,10:07:00,61,1,10:27:00
1,15-03-2022,1,08:13:00,39,1,08:33:00
3,21-02-2021,6,07:04:00,10,1,07:24:00
2,26-10-2020,0,13:42:00,47,1,14:22:00
1,02-08-2020,6,05:27:00,33,1,05:47:00
1,04-10-2020,6,05:42:00,53,1,06:02:00
3,03-01-2023,1,11:43:00,9,0,12:03:00
2,19-05-2020,1,17:34:00,36,1,18:14:00
1,09-12-2020,2,09:24:00,56,1,09:44:00
3,04-10-2021,0,18:08:00,17,0,18:28:00
1,05-12-2021,6,15:39:00,105,0,15:59:00
2,31-10-2022,0,05:12:00,4,1,05:52:00
2,12-04-2022,1,15:12:00,59,0,15:52:00
2,14-09-2022,2,12:59:00,42,1,13:39:00
1,17-07-2021,5,16:05:00,40,0,16:25:00
2,06-06-2020,5,17:55:00,63,1,18:35:00
2,18-06-2022,5,19:50:00,56,1,05:50:00
3,12-01-2022,2,07:46:00,60,1,08:06:00
2,24-03-2022,3,08:56:00,39,1,09:36:00
1,13-08-2020,3,13:38:00,79,0,13:58:00
2,11-09-2022,6,08:56:00,39,0,09:36:00
2,06-05-2021,3,19:35:00,92,1,20:15:00
2,09-12-2020,2,06:23:00,104,0,07:03:00
3,29-05-2021,5,08:35:00,49,0,08:55:00
3,13-02-2021,5,20:15:00,31,1,20:35:00
2,08-04-2021,3,09:23:00,25,0,10:03:00
2,20-01-2022,3,11:26:00,28,0,12:06:00
3,07-12-2020,0,08:31:00,67,1,08:51:00
1,30-09-2020,2,08:49:00,115,1,09:09:00
3,23-03-2021,1,08:01:00,4,0,08:21:00
2,17-03-2020,1,07:57:00,65,1,08:37:00
2,15-11-2020,6,05:42:00,47,1,06:22:00
3,29-05-2020,4,20:23:00,85,1,20:43:00
2,26-02-2021,4,09:23:00,25,1,10:03:00
2,12-12-2021,6,17:55:00,9,0,18:35:00
1,23-06-2022,3,07:44:00,57,1,08:04:00
3,12-08-2020,2,22:45:00,12,0,23:05:00
2,26-08-2022,4,15:48:00,54,0,16:28:00
2,17-02-2022,3,05:54:00,62,0,06:34:00
1,06-06-2021,6,05:31:00,69,1,05:51:00
1,23-10-2020,4,16:34:00,99,0,16:54:00
3,12-06-2021,5,19:50:00,22,1,20:10:00
3,05-03-2022,5,17:45:00,13,0,18:05:00
3,26-07-2020,6,09:05:00,13,0,09:25:00
1,16-12-2022,4,08:21:00,4,1,08:41:00
3,24-01-2023,1,20:16:00,73,1,20:36:00
3,12-11-2021,4,07:31:00,20,0,07:51:00
1,05-08-2021,3,22:22:00,85,0,05:42:00
2,08-01-2021,4,07:04:00,49,1,07:44:00
1,07-11-2022,0,16:18:00,32,0,16:38:00
3,03-04-2022,6,07:08:00,62,1,07:28:00
1,19-11-2020,3,08:36:00,127,1,08:56:00
1,03-09-2022,5,18:06:00,92,0,18:26:00
1,16-09-2020,2,09:25:00,84,1,09:45:00
2,31-05-2021,0,10:55:00,37,0,11:35:00
3,14-07-2022,3,20:10:00,44,0,20:30:00
1,21-11-2020,5,16:03:00,88,0,16:23:00
1,08-02-2022,1,09:54:00,93,1,10:14:00
1,26-06-2022,6,07:16:00,95,1,07:36:00
2,31-03-2021,2,15:42:00,47,0,16:22:00
2,21-04-2022,3,11:15:00,9,0,11:55:00
3,04-03-2020,2,11:18:00,28,0,11:38:00
2,19-10-2021,1,10:37:00,65,0,11:17:00
3,02-06-2022,3,19:06:00,100,0,19:26:00
3,09-05-2022,0,23:46:00,99,0,00:06:00
1,04-05-2022,2,06:02:00,108,0,06:22:00
1,01-05-2022,6,07:42:00,53,1,08:02:00
1,26-08-2021,3,17:02:00,85,0,17:22:00
2,10-03-2021,2,12:32:00,4,1,13:12:00
3,09-11-2021,1,21:56:00,83,0,22:16:00
2,18-12-2022,6,08:58:00,97,0,09:38:00
1,21-03-2021,6,11:26:00,93,0,11:46:00
2,21-06-2021,0,12:42:00,24,0,13:22:00
1,18-12-2022,6,12:24:00,11,0,12:44:00
3,20-10-2021,2,21:34:00,29,1,21:54:00
1,06-01-2021,2,07:10:00,67,1,07:30:00
2,02-07-2021,4,17:22:00,72,0,18:02:00
2,09-07-2020,3,06:37:00,65,0,07:17:00
2,27-03-2021,5,07:02:00,103,0,07:42:00
2,19-07-2022,1,06:57:00,95,0,07:37:00
3,01-03-2020,6,20:24:00,88,1,20:44:00
1,02-09-2020,2,06:32:00,118,1,06:52:00
1,02-02-2020,6,22:58:00,123,0,06:18:00
3,11-03-2022,4,05:24:00,52,1,05:44:00
1,11-09-2020,4,15:00:00,129,0,15:20:00
1,21-12-2021,1,09:17:00,46,1,09:37:00
1,08-09-2020,1,06:50:00,36,1,07:10:00
2,02-01-2021,5,17:18:00,66,0,17:58:00
2,31-01-2021,6,10:33:00,6,0,11:13:00
1,07-12-2022,2,05:44:00,31,1,06:04:00
2,28-03-2022,0,11:20:00,69,1,12:00:00
1,25-06-2022,5,16:41:00,6,0,17:01:00
3,12-05-2020,1,09:45:00,98,0,10:05:00
1,02-03-2022,2,09:13:00,71,1,09:33:00
1,04-09-2021,5,10:00:00,51,1,05:20:00
1,03-11-2022,3,05:29:00,66,1,05:49:00
2,16-12-2020,2,13:18:00,15,0,13:58:00
2,28-07-2022,3,05:31:00,30,1,06:11:00
1,25-02-2021,3,04:44:00,10,1,05:04:00
3,06-01-2022,3,21:46:00,100,0,22:06:00
1,28-02-2022,0,08:02:00,28,1,08:22:00
2,29-12-2022,3,07:38:00,96,1,08:18:00
2,19-07-2020,6,17:02:00,102,1,17:42:00
2,16-07-2022,5,08:25:00,51,1,09:05:00
2,08-12-2022,3,16:39:00,68,1,17:19:00
2,28-02-2022,0,13:50:00,2,1,14:30:00
2,23-05-2022,0,19:53:00,60,1,05:53:00
2,01-12-2022,3,08:30:00,2,1,09:10:00
3,07-01-2023,5,08:29:00,72,0,08:49:00
2,22-11-2020,6,05:12:00,4,1,05:52:00
3,07-07-2022,3,19:10:00,74,0,19:30:00
3,24-04-2021,5,12:43:00,84,1,13:03:00
2,15-05-2021,5,11:52:00,5,0,12:32:00
3,17-01-2023,1,14:02:00,82,1,14:22:00
2,16-06-2020,1,07:02:00,103,1,07:42:00
2,09-08-2020,6,10:22:00,47,0,11:02:00
3,17-04-2021,5,17:41:00,58,0,18:01:00
3,12-02-2022,5,23:23:00,50,1,05:23:00
1,20-05-2021,3,10:26:00,112,1,10:46:00
3,05-11-2022,5,19:48:00,62,1,20:08:00
1,03-11-2020,1,06:48:00,89,1,07:08:00
3,12-11-2022,5,23:03:00,9,0,05:03:00
1,22-05-2020,4,06:00:00,102,1,06:20:00
2,07-10-2020,2,19:22:00,72,1,20:02:00
3,01-09-2021,2,13:55:00,32,1,14:15:00
3,02-06-2021,2,07:08:00,16,1,07:28:00
2,27-05-2022,4,08:04:00,26,1,08:44:00
2,28-08-2020,4,15:37:00,40,1,16:17:00
1,17-02-2020,0,14:00:00,3,0,14:20:00
3,31-12-2021,4,14:22:00,60,0,14:42:00
2,26-10-2020,0,06:52:00,88,1,07:32:00
2,24-04-2021,5,10:52:00,32,1,11:32:00
2,24-12-2020,3,06:15:00,37,0,06:55:00
3,19-04-2022,1,20:00:00,44,1,20:20:00
3,01-05-2022,6,14:56:00,72,1,15:16:00
2,31-03-2020,1,13:23:00,25,1,14:03:00
1,02-09-2021,3,05:54:00,41,1,06:14:00
3,22-02-2021,0,17:22:00,7,1,17:42:00
2,30-03-2020,0,06:35:00,8,0,07:15:00
3,27-12-2021,0,20:58:00,28,0,21:18:00
1,30-11-2022,2,08:57:00,97,1,09:17:00
3,05-02-2020,2,08:40:00,90,0,09:00:00
3,20-03-2021,5,16:46:00,13,1,17:06:00
2,14-09-2022,2,11:03:00,48,1,11:43:00
1,22-12-2021,2,13:36:00,52,0,13:56:00
1,28-11-2020,5,10:52:00,119,1,06:12:00
3,20-03-2021,5,23:25:00,98,0,23:45:00
1,03-04-2021,5,07:26:00,60,1,07:46:00
3,30-11-2022,2,13:22:00,60,0,13:42:00
2,07-05-2022,5,16:39:00,17,1,17:19:00
3,11-08-2021,2,14:18:00,39,1,14:38:00
1,19-03-2021,4,07:22:00,53,1,07:42:00
3,26-10-2022,2,06:49:00,72,0,07:09:00
2,23-12-2022,4,20:11:00,86,1,06:11:00
1,23-05-2020,5,10:04:00,109,1,10:24:00
1,31-07-2022,6,08:35:00,43,1,08:55:00
2,21-06-2020,6,18:36:00,64,1,19:16:00
3,11-01-2021,0,22:25:00,12,1,22:45:00
1,02-10-2022,6,21:26:00,13,0,04:46:00
2,06-11-2020,4,09:59:00,16,0,10:39:00
2,22-08-2020,5,16:58:00,97,1,17:38:00
3,06-09-2021,0,21:20:00,89,0,21:40:00
1,13-06-2021,6,05:26:00,32,1,05:46:00
2,18-03-2022,4,13:13:00,60,0,13:53:00
2,11-12-2021,5,09:32:00,87,1,10:12:00
2,09-12-2022,4,05:41:00,46,1,06:21:00
1,13-10-2022,3,17:52:00,47,0,18:12:00
3,28-02-2020,4,12:29:00,73,0,12:49:00
3,01-03-2021,0,14:05:00,12,0,14:25:00
2,19-09-2020,5,15:14:00,61,0,15:54:00
1,11-05-2022,2,12:08:00,65,0,12:28:00
3,24-04-2022,6,06:48:00,71,0,07:08:00
3,02-05-2022,0,10:24:00,54,1,10:44:00
3,06-05-2021,3,12:25:00,12,1,12:45:00
3,10-03-2021,2,17:27:00,61,1,17:47:00
1,13-04-2022,2,09:37:00,21,1,04:57:00
2,05-06-2022,6,11:15:00,9,1,11:55:00
2,30-03-2021,1,08:01:00,22,1,08:41:00
2,15-08-2020,5,12:40:00,19,1,13:20:00
2,02-05-2020,5,07:21:00,20,0,08:01:00
1,26-11-2020,3,09:05:00,110,0,09:25:00
3,16-02-2020,6,06:26:00,38,0,06:46:00
1,15-11-2021,0,11:55:00,27,0,12:15:00
2,03-07-2022,6,15:27:00,80,1,16:07:00
2,20-12-2020,6,13:33:00,89,1,14:13:00
2,22-10-2021,4,15:27:00,80,1,16:07:00
2,02-02-2021,1,12:03:00,73,1,12:43:00
2,23-12-2020,2,10:18:00,96,1,10:58:00
2,11-07-2021,6,17:32:00,88,0,18:12:00
2,21-11-2021,6,09:12:00,4,0,09:52:00
3,02-06-2022,3,23:35:00,81,0,23:55:00
3,27-01-2021,2,06:22:00,8,1,06:42:00
2,31-08-2020,0,12:36:00,12,1,13:16:00
3,14-08-2021,5,23:27:00,68,0,23:47:00
2,05-09-2022,0,17:58:00,15,0,18:38:00
1,19-07-2022,1,06:51:00,117,1,07:11:00
2,13-04-2020,0,20:09:00,83,0,06:09:00
3,30-03-2021,1,21:38:00,40,1,21:58:00
3,20-07-2021,1,20:37:00,85,0,20:57:00
1,30-03-2022,2,13:24:00,10,0,13:44:00
1,19-02-2021,4,07:29:00,115,1,07:49:00
3,31-05-2020,6,06:22:00,49,1,06:42:00
3,28-08-2022,6,07:35:00,32,1,07:55:00
3,11-02-2021,3,05:48:00,62,1,06:08:00
2,02-09-2021,3,19:21:00,70,1,20:01:00
3,18-01-2022,1,18:03:00,62,0,18:23:00
2,23-01-2020,3,19:26:00,28,1,05:26:00
2,25-01-2021,0,13:44:00,50,1,14:24:00
1,21-10-2020,2,16:35:00,28,0,16:55:00
2,10-08-2021,1,15:50:00,2,0,16:30:00
1,04-12-2022,6,08:54:00,41,1,09:14:00
2,16-03-2022,2,13:04:00,105,1,13:44:00
2,26-05-2020,1,06:53:00,89,0,07:33:00
1,01-04-2020,2,08:08:00,63,1,08:28:00
1,11-09-2022,6,08:52:00,119,1,09:12:00
2,06-10-2020,1,10:12:00,87,0,10:52:00
3,20-05-2021,3,07:41:00,47,1,08:01:00
2,09-05-2020,5,07:44:00,49,0,08:24:00
1,29-09-2020,1,14:29:00,113,0,14:49:00
2,28-10-2022,4,15:05:00,52,0,15:45:00
3,27-11-2022,6,06:20:00,45,1,06:40:00
2,13-12-2021,0,18:42:00,24,0,19:22:00
2,12-04-2021,0,08:07:00,80,0,08:47:00
1,18-04-2021,6,14:25:00,90,0,14:45:00
1,08-05-2021,5,14:16:00,102,0,14:36:00
1,01-09-2021,2,15:42:00,8,0,16:02:00
3,04-06-2022,5,20:38:00,40,1,20:58:00
3,04-05-2021,1,16:35:00,49,0,16:55:00
3,05-08-2022,4,11:21:00,33,0,11:41:00
1,13-10-2021,2,05:01:00,6,0,05:21:00
2,25-10-2020,6,14:09:00,82,1,14:49:00
1,01-02-2022,1,10:52:00,119,1,06:12:00
3,13-04-2021,1,12:39:00,41,1,12:59:00
2,17-01-2021,6,09:38:00,96,1,10:18:00
3,13-05-2021,3,13:54:00,28,1,14:14:00
3,28-02-2022,0,07:39:00,79,1,07:59:00
2,19-09-2020,5,07:00:00,44,1,07:40:00
3,05-07-2021,0,18:21:00,46,1,18:41:00
1,22-11-2021,0,14:17:00,31,0,14:37:00
2,27-06-2021,6,19:16:00,12,0,05:16:00
1,06-01-2021,2,14:47:00,16,0,15:07:00
1,04-03-2022,4,06:04:00,30,1,06:24:00
3,15-11-2021,0,07:58:00,76,1,08:18:00
2,18-09-2020,4,09:18:00,67,0,09:58:00
3,02-04-2021,4,18:15:00,31,1,18:35:00
1,18-01-2022,1,14:42:00,8,0,15:02:00
1,26-06-2021,5,06:04:00,10,1,06:24:00
1,01-12-2020,1,17:17:00,31,0,17:37:00
2,20-08-2020,3,11:41:00,46,0,12:21:00
2,20-06-2021,6,17:31:00,31,1,18:11:00
1,05-10-2020,0,09:05:00,110,0,09:25:00
3,03-01-2023,1,10:29:00,72,0,10:49:00
3,16-10-2022,6,15:39:00,55,0,15:59:00
1,15-06-2020,0,08:24:00,82,1,08:44:00
2,18-12-2021,5,08:00:00,19,0,08:40:00
1,21-10-2021,3,19:01:00,4,0,19:21:00
1,14-04-2022,3,17:35:00,117,0,17:55:00
1,02-10-2022,6,09:05:00,110,1,09:25:00
1,24-07-2020,4,09:54:00,93,1,10:14:00
3,11-01-2021,0,21:18:00,77,1,21:38:00
1,13-11-2020,4,08:27:00,61,1,08:47:00
2,25-03-2020,2,13:11:00,3,0,13:51:00
3,18-10-2022,1,11:06:00,38,0,11:26:00
2,16-01-2021,5,11:23:00,73,1,12:03:00
1,06-09-2021,0,09:03:00,59,0,09:23:00
3,09-03-2021,1,22:42:00,6,1,23:02:00
2,09-09-2020,2,18:15:00,37,1,18:55:00
2,31-01-2022,0,18:17:00,95,0,18:57:00
3,21-10-2022,4,20:16:00,52,0,20:36:00
3,04-09-2021,5,13:01:00,4,1,13:21:00
2,08-04-2020,2,16:39:00,16,0,17:19:00
1,02-04-2020,3,11:36:00,102,0,11:56:00
2,28-05-2021,4,09:11:00,3,1,09:51:00
2,07-09-2022,2,11:42:00,47,1,12:22:00
1,10-05-2021,0,05:08:00,18,0,05:28:00
1,16-04-2020,3,06:04:00,31,1,06:24:00
1,28-10-2022,4,13:12:00,71,0,13:32:00
2,04-08-2021,2,06:11:00,30,0,06:51:00
1,19-11-2021,4,09:19:00,133,1,09:39:00
2,28-03-2021,6,08:39:00,17,0,09:19:00
1,04-05-2020,0,19:40:00,106,0,20:00:00
2,05-12-2020,5,17:15:00,63,1,17:55:00
1,06-12-2020,6,06:37:00,130,1,06:57:00
2,18-03-2022,4,13:16:00,11,0,13:56:00
3,28-02-2021,6,10:45:00,97,0,11:05:00
3,03-04-2022,6,07:18:00,40,1,07:38:00
3,06-06-2021,6,07:22:00,59,0,07:42:00
2,22-10-2021,4,15:12:00,58,0,15:52:00
1,28-01-2020,1,10:33:00,122,1,10:53:00
2,14-06-2022,1,16:16:00,94,0,16:56:00
1,12-01-2021,1,18:38:00,32,0,18:58:00
1,21-06-2022,1,08:27:00,14,1,08:47:00
2,28-01-2023,5,06:34:00,61,1,07:14:00
3,30-06-2022,3,08:42:00,60,0,09:02:00
2,14-04-2020,1,05:52:00,59,1,06:32:00
2,04-01-2022,1,10:13:00,34,0,10:53:00
1,20-07-2020,0,12:43:00,109,0,13:03:00
3,12-01-2022,2,09:51:00,24,1,10:11:00
1,08-03-2022,1,08:25:00,110,1,08:45:00
2,22-12-2021,2,08:52:00,88,0,09:32:00
1,01-05-2020,4,07:58:00,132,1,08:18:00
2,16-09-2021,3,15:31:00,30,1,16:11:00
1,09-11-2022,2,05:59:00,82,0,06:19:00
1,01-05-2021,5,10:08:00,43,0,10:28:00
1,13-04-2020,0,09:28:00,89,1,09:48:00
2,05-01-2020,6,14:34:00,7,0,15:14:00
2,05-07-2020,6,11:55:00,63,1,12:35:00
2,29-12-2021,2,17:01:00,101,1,17:41:00
3,01-12-2021,2,09:10:00,22,1,09:30:00
3,21-03-2020,5,21:14:00,29,1,21:34:00
1,18-01-2020,5,07:28:00,66,0,07:48:00
1,04-06-2022,5,07:16:00,96,1,07:36:00
3,05-04-2022,1,06:44:00,88,1,07:04:00
1,20-01-2022,3,10:06:00,86,1,10:26:00
3,07-08-2021,5,12:29:00,63,1,12:49:00
1,16-09-2022,4,09:43:00,107,1,10:03:00
2,28-12-2021,1,08:40:00,18,0,09:20:00
2,29-05-2020,4,08:16:00,94,0,08:56:00
3,03-09-2021,4,20:19:00,88,0,20:39:00
1,24-08-2022,2,06:37:00,46,1,06:57:00
1,15-08-2022,0,07:30:00,114,0,07:50:00
3,14-08-2020,4,20:07:00,68,0,20:27:00
2,08-04-2021,3,06:16:00,94,1,06:56:00
3,22-03-2021,0,17:55:00,82,0,18:15:00
2,06-05-2020,2,09:59:00,17,1,10:39:00
2,26-06-2021,5,17:12:00,4,0,17:52:00
2,08-06-2020,0,05:21:00,22,1,06:01:00
3,11-06-2020,3,14:07:00,15,0,14:27:00
1,12-07-2022,1,19:16:00,52,0,19:36:00
2,22-02-2021,0,07:41:00,101,1,08:21:00
3,12-01-2020,6,09:37:00,84,0,09:57:00
3,09-03-2021,1,22:25:00,37,0,22:45:00
2,12-01-2023,3,15:55:00,8,0,16:35:00
3,15-09-2022,3,18:58:00,40,1,19:18:00
1,12-09-2021,6,09:09:00,65,1,09:29:00
3,29-08-2021,6,14:42:00,6,0,15:02:00
1,10-02-2022,3,08:40:00,103,1,09:00:00
2,27-04-2020,0,18:58:00,97,1,19:38:00
2,18-12-2020,4,12:44:00,75,1,13:24:00
1,19-02-2020,2,10:52:00,72,0,11:12:00
2,25-01-2020,5,16:41:00,22,1,17:21:00
3,06-01-2023,4,08:41:00,47,1,09:01:00
2,30-08-2021,0,19:35:00,37,1,05:35:00
2,25-04-2021,6,20:10:00,84,0,06:10:00
1,21-04-2021,2,12:49:00,44,0,13:09:00
3,22-10-2022,5,16:35:00,32,1,16:55:00
3,27-11-2020,4,14:01:00,47,1,14:21:00
1,25-01-2022,1,13:37:00,53,0,13:57:00
2,20-11-2022,6,13:21:00,20,0,14:01:00
3,24-03-2020,1,15:26:00,67,0,15:46:00
2,17-04-2020,4,06:35:00,9,0,07:15:00
1,26-07-2020,6,08:26:00,13,1,08:46:00
2,26-11-2022,5,17:04:00,105,1,17:44:00
